,Unnamed: 0,text,Category,score
549,549,"Friendly reminder: SHE DID NOT FUND THE ANTI ABORTION PARTY, but you know who did 👇🏽 https://t.co/LKuKrrjC1Q",Pro-choice,0.5514397025108337
550,550,Watch Rachel Maddow Highlights: June 24 They will not stop at abortion rights. Radical right SCOTUS Thomas list bir… https://t.co/QEbyAgz0Xn,Pro-choice,0.1668148636817932
551,551,@prolife_madison Abortion bans have improved maternal mortality rates and overall women and children’s health lol t… https://t.co/lKtXNUUDKr,Pro-life,0.23179997503757477
552,552,@iSurmise3 @POTUS @MurchDave We were using safe sex. My wife got pregnant anyway. Two months her tube was rupturing… https://t.co/UJhWVU0uOB,Pro-choice,0.16436901688575745
553,553,"@falastiniyat LOL, care to tell everyone what the Palestinian policy on abortion is?",Pro-life,0.3063381612300873
554,554,@milagracesmom Amazing that they’re using personal responsibility as a threat. If they had just done that from the… https://t.co/7mbOF9o8LW,Pro-life,0.3673028349876404
555,555,"I'm glad the church is happy over Roe vs Wade.
Let's make sure adoption services are available and affordable to qu… https://t.co/Ml0bp0zPuz",Pro-life,0.7240310311317444
556,556,@Daxdiv I'm sure all those people suffering right now because they can't find a place to get a safe abortion want s… https://t.co/iEkVxWn4dC,Pro-choice,0.2598377466201782
557,557,@RichardHaass Even Ruth Bader Ginsburg knew Roe vs Wade was flimsy law.,Pro-life,0.6778333783149719
558,558,"@tfnelson091 @CheriDiNovo The Bible is an interesting work of fiction. 

Here’s the thing. You believe it, live you… https://t.co/d8MlpkLCe2",Pro-choice,0.37526410818099976
559,559,@whodathoght @TheOriginalWTH That only happens with stillbirths or hopeless (AND invariably fatal) defects. A third… https://t.co/tFVxBQZ2eO,Pro-choice,0.46214622259140015
560,560,But as a company don’t provide the service for travel aid for an abortion without providing full (12 weeks) paid pa… https://t.co/b6KV4yM9ia,Pro-choice,0.2804146409034729
561,561,@rivian1 The hypocrisy you speak of is coming from the abortion mill lobby and the corporate Democrats that want lo… https://t.co/QczbEBJLYq,Pro-life,0.6906849145889282
562,562,@jimdorf @begbiewhaack @BetteMidler We’re calling out her hypocrisy. She got an abortion and then happily pulled th… https://t.co/sHBgiVXYzh,Pro-choice,0.29722094535827637
563,563,"@Apemann6969 @megynkelly So. Fucking. What? All of them will say that, and then every damned one of them would get… https://t.co/BAe6n2YFEx",Pro-choice,0.4105108678340912
564,564,"@mom76v2 Absolutely, I'm not allowing the exceptions in actuality, I'm outting their actual intentions. They don't… https://t.co/GiKIKNPksl",Pro-life,0.20066995918750763
565,565,"@MooreintheAM For literally decades there have been anti-abortion activists standing w/ shaming, graphic signs on t… https://t.co/ARp3fFOTgI",Pro-choice,0.5378386974334717
566,566,Just a reminder that a foetus isn't just a danger to the mother's life due to physical complications such as ectopi… https://t.co/re8ca4yaA5,Pro-choice,0.4856933653354645
567,567,@POTUS Can you pass an executive order allowing abortion for women that need to start cancer treatment? Because you… https://t.co/OfOh6fORZx,Pro-choice,0.3500101864337921
568,568,"i'm ready to throw away my quest 2, disgusting https://t.co/y8lxtJQ34z",Pro-choice,0.20469887554645538
569,569,@kim_because @feloneouscat @maqart55 @MurphyYuiko @Godfly__ @d_vinelocs88 @AboveNun @JHerbatov @AprilLigeia… https://t.co/vHv0ryVzFX,Pro-life,0.3449917435646057
570,570,"@MarshaBlackburn the land for several years.  Come on, Marsha, SCOTUS just insanely took a Constitutional right all… https://t.co/n8DPnNe9Ll",Pro-choice,0.3186302185058594
571,571,"@SaintHoax @Lva_Sc I am confused, if America is founded on Christian principles, why cherrypick what you want of Go… https://t.co/krjTgYgF06",Pro-life,0.6101211905479431
572,572,Ok so Roe V Wade is now at the states. Here is how i see this : If you say killing a woman who is pregnant is  a do… https://t.co/KWyTmnroXe,Pro-life,0.31108713150024414
573,573,"@BigEcavin @FekoLand @BBCWorld And let’s get one thing clear you manipulating pile, women should be allowed the rig… https://t.co/cXSGFsFKgi",Pro-choice,0.445526659488678
574,574,@ELFitz6 @russ_seton @Jokerstars_CEO @Jeff_Cotto_ @mhdksafa Yeah but you wanted the kid right? Not everyone wants c… https://t.co/wbKAQ9OQ3z,Pro-choice,0.29595282673835754
575,575,"@hiphopanonymuss If a bureaucrats system is asking for result justice without considering the procedural justice, t… https://t.co/sIZdU3SX1s",Pro-choice,0.17574810981750488
576,576,@CharityKarungi_ Problem you may legalize abortion.,Pro-life,0.5955235362052917
577,577,"Dumb Lefty Pricks Get Run Over &amp; Call For Violence Over Roe vs Wade
https://t.co/bgbRJ4OA8q",Pro-life,0.5981482863426208
578,578,"Cool to know. The @Mariners don't just support the anti abortion people, they support segregationists too. Fun. Thi… https://t.co/MFCMD9G1ok",Pro-choice,0.5720417499542236
579,579,Boy we got a special lot of folks running our state down here in Texas. They so crazy you cant do nothing but laugh… https://t.co/xX6jBTkwci,Pro-choice,0.25755974650382996
580,580,@GangWeedCuntBoy @dieulanomore @dj_ewi @JohnCornyn And just some advice? This is a very bad day to be a dude lectur… https://t.co/F36QQ3h9xS,Pro-choice,0.5558893084526062
581,581,"@POTUS open abortion clinics on federal land in every state within the next month.

Less talk more action.",Pro-choice,0.40844523906707764
582,582,Roe vs Wade &amp; state of Democracy #abortionisahumanright #abortioncareishealthcare #abortionrightsarehumanrights… https://t.co/wOXLBKG2pA,Pro-choice,0.7140356302261353
583,583,@MariahCarey Not true. Abortion is not in the constitution and should have always been left to the states. The  Dem… https://t.co/oxCX6Y0K9t,Pro-life,0.8084560036659241
584,584,The overturning of Roe was not an attack on women. It returned decision-making to the people and their elected repr… https://t.co/qJJ6CfIxWi,Pro-life,0.5816446542739868
585,585,@SenatorLake @KelinciHutan @Abucketofholes @BNNBreaking Show me where it says abortion is illegal.,Pro-choice,0.6434937715530396
586,586,"@MosestaylorF @sailortaylor11 Fun facts about randomly related stuff...
The Bible states very clearly that life beg… https://t.co/6fQU0jPbZE",Pro-choice,0.5396715402603149
587,587,Agreed! American values: diversity &amp; separation of Church &amp; State. What’s so appalling is that “Dark Money” which b… https://t.co/oWYDq8baGj,Pro-choice,0.48585814237594604
588,588,"@m61salad Everyone has the right to basic healthcare, if you don’t want an abortion….don’t get one that law has not… https://t.co/wbnxzOXIXG",Pro-choice,0.3764229118824005
589,589,"Pro-Life Baby Draft
Solution to OT Roe v Wade

Pro-Lifers MUST sign up for a BABY DRAFT. They register with the Sta… https://t.co/j8l6QAjYz8",Pro-choice,0.8033099174499512
590,590,"@RichardJMurphy Worth remembering that over 60% of Americans are in favour of keeping Roe v. Wade.
This isn't ""by t… https://t.co/YEWUnwqHM5",Pro-choice,0.2397339940071106
591,591,"@VPS_Reports Imagine when these black women each start giving birth to a dozen babies.

The state legislatures woul… https://t.co/9EtsA7s1oE",Pro-choice,0.8650612831115723
592,592,"@VirgilWlkrOMAHA There are 6 Justices that voted for the overturn of Roe v. Wade, but one man is facing the ridicul… https://t.co/kD4MTZilje",Pro-life,0.391238808631897
593,593,"@verylucky_guy @Pheramuse @TomiLahren You're right they don't always, but then they face penalties which include wa… https://t.co/PVoSzjqyml",Pro-life,0.5666003227233887
594,594,@teleman777 @poisynivyxxx Do you understand how many circumstances require abortion for the safety of the mothers life?,Pro-choice,0.7989100217819214
595,595,@howie_bad @WLRDtheBuzz @GreekGoddess022 @wylietroy @karlarod_ I don't know any countries that offer 3rd trimester… https://t.co/PTz2hIUgJA,Pro-choice,0.2568928599357605
596,596,@AlannaVagianos Move to NY were abortion after birth is still legal.,Pro-choice,0.5991729497909546
597,597,"The Ruling Overturning Roe Is an Insult to Women and the Judicial System https://t.co/JfbF21tWir  

⚠️Citizens need… https://t.co/XWn5Gp1zN9",Pro-choice,0.3601408302783966
598,598,I can bet money there are women in there who have had an abortion. Bunch of hypocrites. https://t.co/zTlvUr0Aj5,Pro-choice,0.21813587844371796
599,599,@HDCDimithriP Very Blessed and Super Joyful No more Abortions in All USA - Roe- Wade is No More in the USA . All fo… https://t.co/eR8qDfQwKM,Pro-life,0.5105578899383545
600,600,@DCelesteSpencer @aprrey66 I am a little  younger but the battle to overturn Roe v Wade was always in my life. Its… https://t.co/PoUHLANd4S,Pro-choice,0.7959670424461365
601,601,"@justin42310 @RebeccaKKatz A lot of people who can afford to are going to move from states are outlawing abortion,… https://t.co/kGeopJ3v6T",Pro-choice,0.4595467150211334
602,602,so i can’t get an abortion if i need one because they need more white babies available for adoption and don’t want… https://t.co/bE4D7Q795J,Pro-choice,0.22649401426315308
603,603,Abortion is a human right.,Pro-choice,0.8374582529067993
604,604,@aterkel @Robillard Voting for Democrats in 2016 would have been entirely sufficient. We'd have a 6-3 or  7-2 liber… https://t.co/B4U5ffVYLX,Pro-choice,0.5629696249961853
605,605,@2020eScribbles @FrStevePullis @March_for_Life When you're in control of your body and capable of exercising choice… https://t.co/C9yAMDbW5l,Pro-choice,0.5086411833763123
606,606,@Mel_Ankoly I don't think so. The people built the Civil Rights movement. They opposed the US/Vietnam war until Nix… https://t.co/3jfBZdNS6U,Pro-choice,0.23212724924087524
607,607,"""No, justices, your work isn’t done. What you have finished off is the legitimacy of the court on which you are pri… https://t.co/Gl3WWWS8SG",Pro-choice,0.5420184135437012
608,608,@kimmie_c_ You don’t understand  the law.  They just put abortion approval down to state@level so if you blue state… https://t.co/0YPXGLwXsK,Pro-life,0.47572624683380127
609,609,"No, you were lied to and too stupid to recognize it. Roe v Wade: senators say Trump supreme court nominees misled t… https://t.co/KyZKMKVQOL",Pro-choice,0.6544055342674255
610,610,"Speaking about the abortion: what is the correct form- women should have right t choose abortion, or- pregnant peop… https://t.co/CWr6pjE3m8",Pro-choice,0.20185522735118866
611,611,@Idfkanything1 @valleonardcomc1 @mmpadellan Negative. Claiming they would rather die than carry is not the same as… https://t.co/l0RKhUjNnD,Pro-life,0.27347004413604736
612,612,"Still cannot believe the reprehensible step taken in the US to overturn Roe v Wade.

When do they vote on changing the name to Gilead?",Pro-choice,0.1872631013393402
613,613,@GageCarol1 @Cando02T @kevincorke @JonathanTurley He packed it with anti abortion justices and they did exactly the… https://t.co/QknhcyGc87,Pro-choice,0.5106422305107117
614,614,@BoSnerdley Can you imagine an abortion discussion without women who are bragging about how many times they’ve had… https://t.co/uVQsP6TOZs,Pro-life,0.2750553488731384
615,615,"https://t.co/RxsAbBhR25
The Vatican holds some of the responsibility for all the women who will be harmed due to th… https://t.co/cWwGp5L32X",Pro-choice,0.7754208445549011
616,616,Feel free to unfollow me if you support the overturning of Roe v. Wade,Pro-choice,0.6433387994766235
617,617,Same. It's me. I'm pro-abortion. I couldn't care less WHY you want or need one. You should ALWAYS be able to access… https://t.co/UxeckudY2R,Pro-choice,0.5190937519073486
618,618,@RepValDemings Abortion is murdering an unborn baby.,Pro-life,0.8455140590667725
619,619,@Isobel61763134 @JaneSpeare @GeorgeD94155865 @DeborahMeaden Nope. Check out the proportion of black babies aborted… https://t.co/xZmdGN3grp,Pro-life,0.8718992471694946
620,620,If you support roe vs wade being overturned go ahead and unfollow me,Pro-choice,0.7553330659866333
621,621,Abortion “rights” activists have zero interest in having a real discussion about the issue. Most do not even know t… https://t.co/NCyS6s5ZeC,Pro-life,0.40732279419898987
622,622,this WOMAN voted for trump TWICE and is complaining about roe v wade being overturned as if he didn’t appoint the j… https://t.co/LrKujgSX1G,Pro-choice,0.5646088123321533
623,623,"@RealPaigeWWE Facts, shout it louder! 🙌  kane was literally my favourite growing up and i hate seeing what he puts… https://t.co/sQ2YLKsCk3",Pro-choice,0.23052701354026794
624,624,@MonicaLewinsky Abortion is murder no matter how u try to look at it,Pro-life,0.6075643301010132
625,625,"Gullible, unintelligent, utterly corrupt or lacking in political acumen these Senators are OBVIOUSLY unfit to hold… https://t.co/NNTnWhzqE5",Pro-choice,0.2752293050289154
626,626,"@EmilyKrebs6 You can still not get pregnant in this country. Use birth control, abstain, don’t use abortion as birth control….",Pro-life,0.3895653486251831
627,627,@laurenboebert What about your moral decay before you were accidentally put into Congress?  Men are powerless again… https://t.co/1c3X30CqSS,Pro-choice,0.4757446348667145
628,628,just saw someone’s instagram story celebrating Roe V Wade getting overturned. Am I allowed to unfollow them?,Pro-choice,0.5381982922554016
629,629,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/fcUc12IKIA,Pro-choice,0.6362609267234802
630,630,"@RepValDemings You're right, won't quit fighting until abortion is 100% illegal in America",Pro-life,0.545975923538208
631,631,"@THH6386 @marvin_gardens @deac4life @NC_Governor 1. It's not murder, you're not killing a person. Its a clump of ce… https://t.co/Lu99JsHup7",Pro-choice,0.6982972025871277
632,632,"@OlPhilCollins @George10273037 @JamieSale @WBrettWilson A two-week old can't survive on its own.

You don't even un… https://t.co/pAijdZF09J",Pro-life,0.5737507343292236
633,633,I support abortions. If you don’t and are genuinely happy about overturning Roe v Wade unfollow me. Now,Pro-choice,0.5696872472763062
634,634,"🚨🚨Call To Action🚨🚨 

Friday I filed a resolution regarding the recent Supreme Court decision Dobbs, which overturne… https://t.co/9KHzFMIzZk",Pro-choice,0.2132139950990677
635,635,@gayle_lynne @HelliOOAK @Strandjunker So it turns out it IS considered an abortion medically regardless of what you… https://t.co/CfrBL4xyML,Pro-choice,0.2752125561237335
636,636,If you said “essential women’s healthcare” instead of “abortion” they’d think twice and still outlaw it. They think… https://t.co/fROnMXBaEA,Pro-choice,0.2551102042198181
637,637,@yourboyPat47 @Punished_Viper yeah. sadly roe v wade has made a lot of people complicit. I'm sure there's a good ar… https://t.co/2rsRdTj0XE,Pro-choice,0.45780476927757263
638,638,@jordyvotes You're right.. every reason to make the diffucult choice for abortion.. is always personal &amp; a fundamen… https://t.co/fDW7sdRMWk,Pro-choice,0.7237433791160583
639,639,"Haven’t seen one bad bitch happy about the Roe vs Wade overturn, which tells you everything you need to know.",Pro-choice,0.6954331398010254
640,640,@77Macb It’s a good thing that yesterday’s decision didn’t outlaw abortion/ / you seem to have misunderstood,Pro-choice,0.411837100982666
641,641,@pam6cee It's amazing how many black people are angry behind the Roe versus Wade overturn and the fact that there i… https://t.co/sQzbq4Yszy,Pro-life,0.7721204161643982
642,642,@TyTyharper123 @shoe0nhead Good. Roe v Wade was judicial activism,Pro-life,0.6973336935043335
643,643,@theonemung678 @washingtonpost No woman has sex wanting an abortion. That’s what all you freaks think. That women j… https://t.co/FSwbW69sni,Pro-choice,0.48837804794311523
644,644,"Notice how many of the women protesting in favor of abortion are 
ugly and/or overweight.",Pro-life,0.6276664733886719
645,645,"@JFerien @Keltic_Witch @JoeBiden Sadly, now that abortion is illegal in some states, it’ll be like before Roe v. Wa… https://t.co/IbFCvjZ8SO",Pro-choice,0.5853787660598755
646,646,"@Keilet_FA @moko_ziko @meshshorts69 @LauraAbney99 @Susan113palomar @kirstenappleton You're telling the story, what… https://t.co/U2Yndjeo3c",Pro-choice,0.4073057770729065
647,647,We all knew @SenSusanCollins was being to gullible during Supreme Court Confirmation hearings. Now she finally says… https://t.co/Kin0yefUNP,Pro-choice,0.41753295063972473
648,648,so if i ask for a tampon in front of you you say gross cuz it’s my uterus but when i say i want an abortion you tak… https://t.co/Qhy9NESDNh,Pro-choice,0.1322738528251648
649,649,"Pffft...all so stupid. Abortion is still legal in most states, where it should have been left back in 1973. Is Soros paying for these riots?",Pro-life,0.849606454372406
650,650,there’s a whole baby formula shortage and you ban abortion.,Pro-choice,0.5318942070007324
651,651,NO SEX WITH MEN UNTIL ROE VS. WADE IS PROTECTED,Pro-choice,0.5179175734519958
652,652,"@RinainDC Yeah Rinah, codifying Roe means passing legislation. This is, by definition, political.  If you keep voti… https://t.co/enGH5DMqCM",Pro-choice,0.22767256200313568
653,653,"And so it begins. @NAACP 
https://t.co/fhue633yBW",Pro-choice,0.4969763457775116
654,654,This Supreme Court Roe v. Wade ruling is pure evil – and the court just made a huge mess for itself… https://t.co/Rz0X6Z1Ptg,Pro-choice,0.5030378103256226
655,655,The left is upset over Roe V. Wade but aren't you the ones that blurred the lines on what a woman is for us to even… https://t.co/DV9389eJ84,Pro-life,0.7971330881118774
656,656,Absolutely. And why our government officials haven’t applied this fact to codify Roe is beyond me. If there were lo… https://t.co/TjYlF1Fuil,Pro-choice,0.20540320873260498
657,657,@IndependentMr70 @Smartster86 @lynaecook @clearlycrystalz 56% less women died OF pregnancy just one year after roe… https://t.co/te3JJyHDpV,Pro-choice,0.4016171991825104
658,658,"@OleanderNectar Abortion is racist.
The KKK was entirely made up of Democrats.
Planned Parenthood, Margaret Sanger,… https://t.co/wspdL9yANE",Pro-life,0.8596554398536682
659,659,Jack White Blasts Trump for “All the Abortions You Secretly Paid For” After Roe v. Wade Overturned https://t.co/QFXFlhy2pD,Pro-choice,0.3446231484413147
660,660,Worst part is that these are by and large men saying this. Woman from Houston want to get an abortion. She'll proba… https://t.co/BTgaO7fzSX,Pro-choice,0.3964085876941681
661,661,@DasFineArt @Pieterjanfrees @Merylbrynn @gummieshark @kycarrerolopez Abortion isn't murder...It would be murder if… https://t.co/RTBVa3nWrB,Pro-choice,0.8182033896446228
662,662,@historynutnyc @johnrich @kelliwardaz Stop the stupid….. this is not concerned abortion in any state… I have seen t… https://t.co/3az4vKgrlx,Pro-life,0.7080187797546387
663,663,"@nytimes @mayemusk Hormonal birth control, IUD, Nuva ring, hormonal shots. CONDOMS There are so many more options t… https://t.co/gMYbFtGn88",Pro-life,0.46831199526786804
664,664,"@EmelRojasC If you’re against abortion, don’t get one.
If you’re against contraception, don’t take any.
If you’re a… https://t.co/Bt5aqEp6FF",Pro-choice,0.35792723298072815
665,665,I really will be in a good mood and then I think of roe v wade being overturned and just feel darkness,Pro-choice,0.5047504901885986
666,666,"Abortion is, by definition, dehumanizing. https://t.co/HK5Eq1uMjt",Pro-life,0.7342393398284912
667,667,@naughtynell101 @survivinglife3 @AmitAryaMD @jackalack48 Of course! Abortion during first 3 months should be availa… https://t.co/9u0wGeuoDD,Pro-choice,0.5346750020980835
668,668,When your guy friends finally post something so you think it’s about Roe vs Wade but its baseball news….. Your lack of care is astonishing.,Pro-choice,0.25518542528152466
669,669,@SieveVomit @2_Screwz_Loose @krisyio @THESPlRAL people need basic healthcare man abortion is apart of that,Pro-choice,0.4973175525665283
670,670,"@IceManIsaac Also, abortion bans are unconstitutional since the opinion of when life begins is in many cases based… https://t.co/OkgJTrGi3M",Pro-choice,0.3997667729854584
671,671,Folks of all genders should refrain from having sex except for the purpose of procreation until Roe versus Wade is… https://t.co/zrZJB4Y2YB,Pro-choice,0.6331934928894043
672,672,@BSmithwood I think AOC has said a lot of stuff that makes sense in the last 24 hours. Elected Dems need a strategy… https://t.co/WrhDOdH7ow,Pro-choice,0.6307213306427002
673,673,Abortion is legal in Islam you disgusting coconut! https://t.co/kFnmuODTTS,Pro-choice,0.5349938869476318
674,674,"No access to abortion:
-infanticide
-partners murdering pregnant woman
- increased rates of suicide in pregnant wom… https://t.co/MAZhpFXcn8",Pro-choice,0.13042201101779938
675,675,Angie and I couldn’t have picked a better time to visit Storm King. Reinstate Roe v Wade❗️#WangechiMutu https://t.co/4b3hvbkLBl,Pro-choice,0.5418758392333984
676,676,@gulliblebeaut @Biscuitlegss @RDusssy @freemindom @LVMoose19 @NikkiFried Yah nobody in Germany at the time cared ab… https://t.co/O5j8bkcvzZ,Pro-life,0.36517423391342163
677,677,And another point is to hopefully help you see why it’s such a big deal Roe vs Wade got overturned. This affects so… https://t.co/Y4JMixpOgg,Pro-choice,0.8296427130699158
678,678,"@POTUS You did fuck all to codify Roe v Wade, and will do fuck all to right this wrong now. https://t.co/BtPGRhqkWp",Pro-choice,0.1556360423564911
679,679,"@ElieNYC I hate what the Supreme Court just did, but let's not atta CC k blindly.

Brown overturned the precedent s… https://t.co/fWww94f3TR",Pro-choice,0.13972525298595428
680,680,"This. It's nobodies business but the person having an abortion.

People have them for tons of reasons, nobody but t… https://t.co/YSCkGDjWoO",Pro-choice,0.20228467881679535
681,681,"@jennie0501 @RealKaylaJames Was I unclear?
The Democratic Party doesn't care about your rights as a women, even if… https://t.co/zbCZflMfhn",Pro-choice,0.170795738697052
682,682,that so many people conflate abortion with killing children and are simultaneously allowed to have an opinion on roe v wade is insane,Pro-choice,0.8352767825126648
683,683,I am curious... was there ever a vote from the american people about roe vs wade? cuz I never saw it. Now 6 people… https://t.co/abOKw3RCNE,Pro-choice,0.20694412291049957
684,684,"what does roe v. wade have to do with this? 

in some states, this woman could have been denied this choice to deli… https://t.co/E4K2djbqXJ",Pro-choice,0.23485587537288666
685,685,@POTUS Not at all. You’re lying because you know your base is ignorant. US abortion laws are more in line with Chin… https://t.co/AXX25vCCeY,Pro-choice,0.4591965973377228
686,686,@DanielH77452497 @NikaMelkozerova Republicans want to make the ban on abortion national law if they take back Congr… https://t.co/oHBPu3e9Mu,Pro-choice,0.15670274198055267
687,687,"What if we re-branded abortion?
Let's call it...Cancel-Baby, or Nah-Fetus, or Go-Go-Abobo.

#AbortionIsHealthcare",Pro-choice,0.4574161171913147
688,688,"@_bekt0r_ @michaeljknowles “Before he formed you in the womb, he knew you.” Science says a fetus is human. Why do y… https://t.co/qb7cS95j2r",Pro-life,0.5821595191955566
689,689,"@SaintHoax Thank you,
#Evangelicals
#Catholics
#Christians who are #AntiChoice regardless of circumstances.

#Jesus… https://t.co/qpXBIyP1G7",Pro-choice,0.7261225581169128
690,690,The choice to have an abortion is a social and health care choice.  Abortion happen pre roe re Wade and other globa… https://t.co/9d4X6lwrYv,Pro-choice,0.44973987340927124
691,691,It's no one else's business why a woman has an abortion. And the 14th Amendment protects women from stipulations. Y… https://t.co/JIepMSSVnt,Pro-choice,0.5385339260101318
692,692,@StandForBetter To be fair racist Cornyn was putting down Obama for criticizing the SC's ruling on Roe v Wade not c… https://t.co/cl8hKDjMwW,Pro-choice,0.6368164420127869
693,693,"@marcusallencat @KatieforMD Hell. No.

Maryland must be a safe haven. I’ve fought for more than 20 years in public… https://t.co/Q6dxp7knFP",Pro-choice,0.19657649099826813
694,694,@MariahCarey It must be really hard describing to an 11 year old how important it is to be able to have unprotected… https://t.co/zQokpWyo4H,Pro-life,0.561599612236023
695,695,"@Yoda1FourMe @melisachao @Benicetoopeople @CobaltAdvocates If Hillary had been elected President in 2016, we wouldn… https://t.co/yylz9KMI7X",Pro-choice,0.2499140501022339
696,696,"@TheRealMatt22 @seankent @atownsquare Precedent held segregation in place, just as it did Roe v. Wade. Defending Ro… https://t.co/onXx0h6HXt",Pro-life,0.5063086748123169
697,697,@LeahKonen To those who say that you shouldn’t have having sex if you’re not to start a family or don’t have kids u… https://t.co/tS5RUq0mHJ,Pro-choice,0.372602641582489
698,698,Women desperate enough to get an abortion are desperate enough to get an illegal abortion.,Pro-choice,0.2367529720067978
699,699,@Jennfrhi @MariahCarey Pharmaceutical abortions are why the 20 somethings of today treat abortion like contraception. Sad but true.,Pro-life,0.4993634521961212
700,700,@OmnisLuminae @ElijahSchaffer @SaraGonzalesTX They can get abortion in Commifornia tho 😂,Pro-life,0.4370300769805908
701,701,i wanna cry so bad im at work returning the papers and roe v wade is on a bunch of front pages and i just hurt inside,Pro-choice,0.1545681208372116
702,702,@MariahCarey You mean abortion on demand.  Better u teach her to say no.,Pro-life,0.722873330116272
703,703,"@iSurmise3 @POTUS @MurchDave Yet, no rights are taken away from men.              Contraception can fail. Ectopic p… https://t.co/WcU6k5RTKL",Pro-choice,0.17512938380241394
704,704,@cappyswife01 They know a pregnant employee will cost them more than an abortion trip. They’re paying you (playing you) to get an abortion.,Pro-life,0.21038590371608734
705,705,"The criminalization of pregnancy. Republicans hate women.

Without Roe V. Wade, Pregnant Women May Face Arrest For… https://t.co/OgdMoAeX65",Pro-choice,0.2036985605955124
706,706,@TowerRato1 @kylenabecker Did you read the article or just the headline? It’s for female troops and service member… https://t.co/cGmBjZzygY,Pro-choice,0.2658344507217407
707,707,@Bayleewilson @Toriastweets @LtlAbs @POTUS https://t.co/Y54Yuj5tH7,Pro-life,0.4596618413925171
708,708,@FoxNews Roe v wade was unconstitutional and should have never been in place to begin with.,Pro-life,0.683509886264801
709,709,@AotearoaMouse @Specneedsmom4 @MelpomeneMel @BNNBreaking Abortion isn’t killing my guy,Pro-choice,0.6008743047714233
710,710,@J_AlanWebb @INukeYou @thelucasmatos @TrumpMonte @StephenKing Congrats. But don’t base laws that effect woman on fa… https://t.co/lvw81BGp5M,Pro-choice,0.3885529637336731
711,711,"@drdabbles Yeah, it should have been codified, but Roe v. Wade would be fine right now and no one would be talking… https://t.co/5QdSwuCjdq",Pro-choice,0.3516426682472229
712,712,@luojiwansui @CheesecakeGunty @Kelly3132 @AnthonyCabassa_ @VenturaReport I highly agree but you can't convince thes… https://t.co/9xSJZKZDSa,Pro-life,0.668856680393219
713,713,"In all seriousness, I need to know the justification for being so excited that Roe v Wade was overturned. Beyond “s… https://t.co/Q1KfzRopJo",Pro-choice,0.8402915000915527
714,714,"@kxntie @karlarod_ So you say ""where people can make their own decisions"" then say you're against abortion looks li… https://t.co/H24cUM6wHV",Pro-choice,0.43328720331192017
715,715,"@jacksidjonbill @TimBryson16 @BrettMegarry Poverty is a HUGE risk of life, what is the % of those where denied abor… https://t.co/iD7Fmq6RAh",Pro-choice,0.40089163184165955
716,716,"@SenBillCassidy You're with the party that just canceled Roe v. Wade, right?  You're not trying to distract from th… https://t.co/7oM3qfVFqE",Pro-choice,0.6618966460227966
717,717,@PGator93 Plus your pregnancy or abortion won't kill strangers and people you contact.,Pro-choice,0.5676921010017395
718,718,@piyushmittal How many evangelicals got secret abortions? I had a relative who lived in a state where late-term abo… https://t.co/lmnmustJku,Pro-choice,0.21300847828388214
719,719,"@ckn4502 @B52Malmet @Skepmi Exactly. It was many years ago, so I don't know, but I hope that my response was ""I'll… https://t.co/rVp3kIAxxK",Pro-choice,0.3403117060661316
720,720,"still cannot believed roe v wade got overturned. i live in canada, we aren't that safe either, but still. its so sa… https://t.co/cih9L9cZcF",Pro-choice,0.1680431216955185
721,721,Oregon is often thought of as one of the bluest states. Let's keep it that way and keep this christian nationalist… https://t.co/FPJCmcvggn,Pro-choice,0.6782889366149902
722,722,"""Pure comedy"": Most hysterical Roe v. Wade strike-down reactions | Rob S... https://t.co/Mpkp0xbvH5 via @YouTube",Pro-life,0.45412400364875793
723,723,"@shannonrwatts So, when there's another school shooting, will this be classed as a late term abortion?",Pro-choice,0.4955545961856842
724,724,@TeresaMayNot @Puddledumpling I’m 70. Roe v Wade didn’t exist. Women had to have backroom abortions that often scar… https://t.co/ED5zhQdQb5,Pro-choice,0.30237361788749695
725,725,@VoteGloriaJ Try to compare to the Taliban try getting a abortion there. Move there and find out. The home of missi… https://t.co/vUB6ZGKMxs,Pro-life,0.42385685443878174
726,726,@alchemyjoe @marwilliamson The TRUTH- most men refuse to believe that a lot of women enjoy sexual experiences just… https://t.co/L5kf6UgKEH,Pro-life,0.2983959913253784
727,727,"I believe in a woman’s right to choose. It is that simple.

As a husband and a father of a young daughter, the poli… https://t.co/3xmdXM7PaT",Pro-choice,0.45176562666893005
728,728,I don’t get this argument by pro-lifers about providing free services to women. Does Roe v. Wade stop them from pro… https://t.co/uhUmSt0VMa,Pro-choice,0.7985272407531738
729,729,"one last thing before i get go off social media for a while,

abortion is NOT of God. that’s it. that’s all.",Pro-life,0.8598133325576782
730,730,"@AOC People are already dying...
Every time an abortion occurs, people die.
How about you come back to reality, and… https://t.co/1j0HeOAi4d",Pro-life,0.23312467336654663
731,731,absolutely love seeing all my former Catholic school classmates who were pro-life being outraged about Roe v. Wade… https://t.co/xajHqB0Ftv,Pro-choice,0.8201959133148193
732,732,"@BarackObama 170 years of abortion being illegal prior to row is a precedent, for abortion being illegal. I can play that game too.",Pro-life,0.3030397891998291
